X,Y,is_aves,is_daytime,filename
9.884939,5.5035715,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_063000.wav
9.958703,5.016872,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_083000.wav
9.9769945,4.9291077,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_083000.wav
9.978248,5.04267,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_083000.wav
9.9969,4.960147,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_083000.wav
10.086313,5.0140986,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_083000.wav
7.266559,4.460705,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_083000.wav
8.604247,5.3828125,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_114500.wav
8.540239,5.402771,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_114500.wav
8.623161,5.3569775,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_114500.wav
8.568061,5.390641,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_114500.wav
8.634388,5.3516417,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_114500.wav
8.555979,5.3849597,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_114500.wav
10.542943,5.0692844,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_081500.wav
10.508561,5.215894,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_081500.wav
10.507605,5.13567,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_081500.wav
10.560746,5.027883,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_081500.wav
10.616715,4.92871,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_081500.wav
10.49333,5.1544394,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_081500.wav
9.120182,6.954428,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_113000.wav
9.146268,6.895139,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_113000.wav
9.198068,6.9199414,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_113000.wav
9.536102,6.6386576,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_113000.wav
7.2521677,4.9679604,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_120000.wav
7.2581954,4.9617643,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_120000.wav
7.040038,4.858382,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_120000.wav
7.068037,4.894896,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_120000.wav
7.016232,4.866866,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_120000.wav
7.0598235,4.877659,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_120000.wav
10.45092,3.3846962,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_030000.wav
10.443085,3.2777362,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_030000.wav
10.477398,3.5017846,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_030000.wav
10.480485,3.437061,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_030000.wav
10.502907,3.4064004,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_030000.wav
10.4811325,3.2943459,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_030000.wav
9.904479,6.0557475,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_051500.wav
9.889438,6.00731,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_051500.wav
9.936441,5.1870294,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_051500.wav
10.103876,5.885509,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_051500.wav
10.174739,5.914907,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_051500.wav
10.105888,5.854327,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_051500.wav
9.595981,6.4518795,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_041500.wav
9.553525,6.5108023,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_041500.wav
9.610111,6.532414,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_041500.wav
9.628134,6.4316764,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_041500.wav
9.617288,6.4902735,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_041500.wav
9.554678,6.508251,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_041500.wav
9.727612,5.0870566,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_121500.wav
9.56331,5.0366673,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_121500.wav
9.469974,5.309915,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_121500.wav
9.210973,5.071358,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_121500.wav
9.128678,5.5638843,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_121500.wav
9.154333,5.7053323,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_121500.wav
9.018093,5.066687,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_130000.wav
9.134215,5.084903,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_130000.wav
9.107788,5.0303516,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_130000.wav
9.233716,5.0389585,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_130000.wav
9.277859,5.062924,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_130000.wav
9.254109,5.055572,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_130000.wav
9.999246,4.1137457,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_011500.wav
9.270476,2.7830071,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_011500.wav
9.786169,3.0351746,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_011500.wav
9.533464,2.9138787,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_011500.wav
9.850768,3.036707,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_011500.wav
9.371791,2.8206007,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_011500.wav
9.114929,2.8274937,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_150000.wav
6.991167,4.8613143,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_150000.wav
6.989551,4.8407803,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_150000.wav
9.120997,2.8248618,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_150000.wav
9.139208,2.8687036,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_150000.wav
6.913416,4.801756,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_150000.wav
9.820577,5.4673724,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_054500.wav
9.811634,5.493293,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_054500.wav
10.05705,5.0083146,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_054500.wav
9.942153,5.643299,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_054500.wav
9.996316,5.885162,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_054500.wav
10.262316,5.8263083,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_054500.wav
9.34856,3.8550587,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_020000.wav
9.380489,3.85274,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_020000.wav
9.324913,3.872522,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_020000.wav
9.392283,3.7885842,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_020000.wav
9.340811,3.8311515,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_020000.wav
9.352838,3.8323147,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_020000.wav
10.054265,5.1134243,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_084500.wav
10.041397,5.12494,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_084500.wav
10.156573,5.052377,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_084500.wav
10.136955,5.068566,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_084500.wav
10.137588,5.0995407,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_084500.wav
10.156317,5.0669594,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_084500.wav
9.661947,6.519235,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_143000.wav
9.676981,6.59817,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_143000.wav
7.0944695,4.4266534,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_143000.wav
7.094454,4.3916593,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_143000.wav
7.0902023,4.405162,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_143000.wav
7.0480914,4.3854113,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_143000.wav
7.142668,4.8580594,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_144500.wav
6.9421544,4.7773023,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_144500.wav
7.077983,4.906215,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_144500.wav
8.904705,5.0184436,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_144500.wav
6.7285423,4.146514,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_144500.wav
8.975807,4.933809,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_144500.wav
6.9254045,4.757629,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_113000.wav
6.7670593,4.7608814,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_113000.wav
6.870124,4.758237,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_113000.wav
6.8839917,4.761387,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_113000.wav
6.807497,4.6496973,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_113000.wav
6.839317,4.7514896,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_113000.wav
8.873631,2.7373765,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_201500.wav
8.91648,2.7404714,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_201500.wav
8.878372,2.727811,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_201500.wav
8.921035,2.7448244,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_201500.wav
8.943499,2.743777,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_201500.wav
8.839858,2.6934237,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_201500.wav
10.271566,4.992553,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_103000.wav
10.247324,4.9855366,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_103000.wav
10.281073,4.990571,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_103000.wav
10.0302305,5.0821505,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_103000.wav
10.165609,5.0198917,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_103000.wav
10.088308,5.046566,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_103000.wav
7.991963,2.3643339,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220509_143000.wav
8.0063095,2.3952718,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220509_143000.wav
8.691561,4.9899163,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_160000.wav
6.2415805,3.9623802,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_160000.wav
8.866689,5.2481694,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_160000.wav
6.2503867,3.9962246,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_160000.wav
6.200467,3.96417,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_160000.wav
6.20897,3.9570024,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_160000.wav
9.654768,6.5325904,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_131500.wav
9.606937,6.5041776,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_131500.wav
9.634828,6.5536857,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_131500.wav
9.720454,6.566344,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_131500.wav
9.714281,6.456027,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_131500.wav
9.586503,6.6476364,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_131500.wav
10.238954,5.868669,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_073000.wav
10.410537,5.5742774,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_073000.wav
10.195291,5.883203,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_073000.wav
10.339571,5.70582,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_073000.wav
10.4681225,5.506511,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_073000.wav
10.365237,5.657328,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_073000.wav
9.680949,6.6102686,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_091500.wav
9.626036,6.472287,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_091500.wav
9.59512,6.5616684,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_091500.wav
9.702833,6.565889,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_091500.wav
9.837643,6.2658153,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_091500.wav
9.889075,6.2451415,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_091500.wav
9.977456,4.997875,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_093000.wav
9.91357,5.3052506,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_093000.wav
9.816592,5.4076576,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_093000.wav
9.725393,5.4481087,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_093000.wav
9.787251,6.269645,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_093000.wav
9.812247,5.569558,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_093000.wav
10.591789,4.9890757,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.534368,5.2725077,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.61946,4.923457,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.334855,5.658424,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.435611,5.5605745,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.57248,5.0454364,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
9.275759,3.855031,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_171500.wav
6.4754577,4.8330793,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
6.517725,4.7948403,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
6.6387544,4.793222,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
6.5844727,4.782846,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
9.976542,3.5719764,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
10.035309,3.63487,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
9.940258,3.633033,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
10.087189,3.762084,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
9.993082,3.714677,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
10.113986,3.722749,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
9.984428,3.637735,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.86724,3.6036448,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.929829,3.6252933,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.937254,3.449644,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.890374,3.5104477,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
10.036602,3.5967278,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
8.163016,2.3311286,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.172665,2.3009567,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.153936,2.3214166,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.157896,2.3294213,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.148128,2.3113673,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.130432,2.309511,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
10.316504,3.2942944,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.761395,3.0248852,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.580794,2.928092,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
10.191723,2.9637992,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.892462,3.0477805,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.825696,3.0274622,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
10.300201,3.3256636,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.214395,3.2351298,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.289464,3.3317513,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.271237,3.297063,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.624855,3.5641024,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.518939,3.4954894,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
8.955845,6.5089107,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.893412,6.57324,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.990673,6.5817757,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.878574,6.562611,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.992497,6.632733,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
9.028899,6.663006,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
7.9969473,2.8191602,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
8.019239,2.8547983,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
8.0409775,2.8460248,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
7.943118,2.8138354,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
7.935197,2.8008604,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
7.9570017,2.8119879,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
9.95085,6.1219373,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
10.279382,5.7570434,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.799225,6.1453323,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.79295,5.484174,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.525246,6.292461,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.650483,6.185301,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
10.070719,4.9984303,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.060219,5.0496864,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.032243,5.879857,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
9.979254,5.40749,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
9.9096575,6.175751,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.008497,5.956158,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.438013,3.58484,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.459435,3.6018806,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
9.980903,3.3980114,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.397221,3.3749259,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.3873625,3.5496464,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.007497,3.569345,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
9.893483,3.3187773,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.969807,3.249634,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.829047,3.2311091,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.943289,3.404827,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.833084,3.1792436,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
10.146983,3.1785219,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
14.947553,9.150436,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.947346,9.150236,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.947096,9.149904,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.947438,9.150264,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.946989,9.149807,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.94571,9.148588,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
